,Hurricane Code,Hurricane Name,Timestamp,Status,Latitude,Longitude,Maximum Sustained Winds,Minimum Pressure,Radius of Maximum Winds,Shear Magnitude (kts),Shear Direction (deg)
2060,EP032022,CELIA,2022-06-30 00:00:00,LO,23.8,-124.8,25,1010,40,,
2061,EP032022,CELIA,2022-06-30 06:00:00,LO,23.9,-125.1,20,1010,50,,
2062,EP032022,CELIA,2022-06-30 12:00:00,LO,24.0,-125.4,20,1010,60,,
2063,EP032023,CALVIN,2023-07-10 06:00:00,LO,10.4,-98.0,20,1009,90,,
2064,EP032023,CALVIN,2023-07-10 12:00:00,LO,10.5,-99.4,25,1008,80,,
2065,EP032023,CALVIN,2023-07-10 18:00:00,LO,10.7,-101.0,30,1008,70,,
2066,EP032023,CALVIN,2023-07-11 00:00:00,LO,11.2,-102.5,30,1008,60,,
2067,EP032023,CALVIN,2023-07-11 06:00:00,TS,11.7,-104.2,35,1006,50,,
2068,EP032023,CALVIN,2023-07-11 12:00:00,TS,12.1,-105.8,35,1006,50,,
2069,EP032023,CALVIN,2023-07-11 18:00:00,TS,12.3,-107.2,35,1006,30,19.4,211
2070,EP032023,CALVIN,2023-07-12 00:00:00,TS,12.4,-108.5,35,1005,30,18.8,214
2071,EP032023,CALVIN,2023-07-12 06:00:00,TS,12.4,-109.8,40,1004,25,20.8,219
2072,EP032023,CALVIN,2023-07-12 12:00:00,TS,12.4,-111.3,45,1002,25,17.4,230
2073,EP032023,CALVIN,2023-07-12 18:00:00,TS,12.4,-112.8,55,998,25,14.0,226
2074,EP032023,CALVIN,2023-07-13 00:00:00,TS,12.4,-114.3,60,995,20,10.9,197
2075,EP032023,CALVIN,2023-07-13 06:00:00,TS,12.3,-115.4,60,995,20,12.2,183
2076,EP032023,CALVIN,2023-07-13 12:00:00,HU,12.5,-116.6,65,993,20,11.2,175
2077,EP032023,CALVIN,2023-07-13 18:00:00,HU,12.7,-118.0,70,990,20,11.0,170
2078,EP032023,CALVIN,2023-07-14 00:00:00,HU,13.0,-119.7,85,976,15,8.4,166
2079,EP032023,CALVIN,2023-07-14 06:00:00,HU,13.1,-121.3,95,966,10,6.1,150
2080,EP032023,CALVIN,2023-07-14 12:00:00,HU,13.4,-122.6,105,959,10,5.0,126
2081,EP032023,CALVIN,2023-07-14 18:00:00,HU,13.7,-123.9,110,953,10,5.1,121
2082,EP032023,CALVIN,2023-07-15 00:00:00,HU,14.0,-125.3,100,962,15,1.1,138
2083,EP032023,CALVIN,2023-07-15 06:00:00,HU,14.4,-126.7,90,969,15,0.5,78
2084,EP032023,CALVIN,2023-07-15 12:00:00,HU,14.6,-128.2,90,971,15,1.5,207
2085,EP032023,CALVIN,2023-07-15 18:00:00,HU,14.9,-129.7,90,973,15,2.0,189
2086,EP032023,CALVIN,2023-07-16 00:00:00,HU,15.2,-131.2,80,977,15,1.4,151
2087,EP032023,CALVIN,2023-07-16 06:00:00,HU,15.5,-132.6,75,982,15,3.3,103
2088,EP032023,CALVIN,2023-07-16 12:00:00,HU,15.7,-134.0,65,990,15,5.9,103
2089,EP032023,CALVIN,2023-07-16 18:00:00,TS,16.0,-135.6,60,993,20,6.2,116
2090,EP032023,CALVIN,2023-07-17 00:00:00,TS,16.4,-137.2,55,995,25,4.5,91
2091,EP032023,CALVIN,2023-07-17 06:00:00,TS,16.6,-138.8,50,998,30,5.3,50
2092,EP032023,CALVIN,2023-07-17 12:00:00,TS,16.7,-140.5,45,1000,30,7.0,53
2093,EP032023,CALVIN,2023-07-17 18:00:00,TS,17.0,-142.4,45,1000,30,9.9,42
2094,EP032023,CALVIN,2023-07-18 00:00:00,TS,17.2,-144.4,40,1004,50,13.6,45
2095,EP032023,CALVIN,2023-07-18 06:00:00,TS,17.3,-146.5,40,1002,50,15.3,42
2096,EP032023,CALVIN,2023-07-18 12:00:00,TS,17.4,-148.5,40,1002,50,15.0,36
2097,EP032023,CALVIN,2023-07-18 18:00:00,TS,17.6,-150.4,45,1002,50,13.9,19
2098,EP032023,CALVIN,2023-07-19 00:00:00,TS,17.8,-152.3,50,1003,50,17.6,5
2099,EP032023,CALVIN,2023-07-19 06:00:00,TS,17.7,-154.3,45,1003,50,18.3,13
2100,EP032023,CALVIN,2023-07-19 12:00:00,TS,17.7,-155.9,40,1006,50,19.5,31
2101,EP032023,CALVIN,2023-07-19 18:00:00,LO,17.9,-157.7,35,1009,40,,
2102,EP042021,DOLORES,2021-06-17 18:00:00,LO,14.0,-99.7,25,1007,80,,
2103,EP042021,DOLORES,2021-06-18 00:00:00,LO,14.2,-100.4,30,1005,80,,
2104,EP042021,DOLORES,2021-06-18 06:00:00,TD,14.4,-101.1,30,1005,70,10.6,246
2105,EP042021,DOLORES,2021-06-18 12:00:00,TS,14.7,-101.7,35,1004,60,14.6,249
2106,EP042021,DOLORES,2021-06-18 18:00:00,TS,15.3,-102.2,40,1000,60,12.3,260
2107,EP042021,DOLORES,2021-06-19 00:00:00,TS,16.0,-102.6,45,998,60,9.8,267
2108,EP042021,DOLORES,2021-06-19 06:00:00,TS,16.8,-103.1,50,995,50,6.1,275
2109,EP042021,DOLORES,2021-06-19 12:00:00,TS,17.9,-103.5,60,989,40,3.6,341
2110,EP042021,DOLORES,2021-06-19 15:00:00,TS,18.6,-103.7,60,989,40,,
2111,EP042021,DOLORES,2021-06-19 18:00:00,TS,19.4,-103.9,50,997,40,9.0,19
2112,EP042021,DOLORES,2021-06-20 00:00:00,TD,21.4,-104.1,30,1001,40,15.7,45
2113,EP042022,BONNIE,2022-06-27 18:00:00,DB,8.3,-50.5,35,1009,120,,
2114,EP042022,BONNIE,2022-06-28 00:00:00,DB,8.7,-52.2,35,1009,120,,
2115,EP042022,BONNIE,2022-06-28 06:00:00,DB,9.1,-54.2,35,1009,120,,
2116,EP042022,BONNIE,2022-06-28 12:00:00,DB,9.6,-56.5,35,1009,110,,
2117,EP042022,BONNIE,2022-06-28 18:00:00,DB,10.2,-58.9,35,1009,100,,
2118,EP042022,BONNIE,2022-06-29 00:00:00,DB,10.7,-61.6,35,1009,90,,
2119,EP042022,BONNIE,2022-06-29 06:00:00,DB,11.1,-64.0,35,1009,80,,
2120,EP042022,BONNIE,2022-06-29 12:00:00,DB,11.4,-66.2,35,1009,80,,
2121,EP042022,BONNIE,2022-06-29 18:00:00,DB,11.7,-68.0,35,1009,80,,
2122,EP042022,BONNIE,2022-06-30 00:00:00,DB,11.9,-69.7,35,1009,80,,
2123,EP042022,BONNIE,2022-06-30 06:00:00,DB,12.0,-71.4,35,1009,70,,
2124,EP042022,BONNIE,2022-06-30 12:00:00,DB,12.0,-73.1,35,1008,60,,
2125,EP042022,BONNIE,2022-06-30 18:00:00,DB,12.0,-74.9,35,1007,60,,
2126,EP042022,BONNIE,2022-07-01 00:00:00,DB,11.9,-76.7,35,1005,50,,
2127,EP042022,BONNIE,2022-07-01 06:00:00,TS,11.6,-78.5,35,1005,50,4.2,56
2128,EP042022,BONNIE,2022-07-01 12:00:00,TS,11.3,-80.2,35,1005,40,5.1,94
2129,EP042022,BONNIE,2022-07-01 18:00:00,TS,11.2,-81.8,40,1004,30,4.0,100
2130,EP042022,BONNIE,2022-07-02 00:00:00,TS,10.9,-83.1,50,996,10,1.5,13
2131,EP042022,BONNIE,2022-07-02 03:00:00,TS,11.0,-83.8,50,996,10,,
2132,EP042022,BONNIE,2022-07-02 06:00:00,TS,11.1,-84.5,40,1000,20,2.6,116
2133,EP042022,BONNIE,2022-07-02 12:00:00,TS,11.2,-85.9,35,1002,30,2.5,122
2134,EP042022,BONNIE,2022-07-02 18:00:00,TS,11.2,-87.4,45,999,20,2.1,263
2135,EP042022,BONNIE,2022-07-03 00:00:00,TS,11.2,-88.9,50,997,20,6.5,286
2136,EP042022,BONNIE,2022-07-03 06:00:00,TS,11.5,-90.4,50,997,20,8.2,278
2137,EP042022,BONNIE,2022-07-03 12:00:00,TS,11.8,-91.9,55,995,20,10.3,268
2138,EP042022,BONNIE,2022-07-03 18:00:00,TS,12.2,-93.4,60,993,15,10.4,256
2139,EP042022,BONNIE,2022-07-04 00:00:00,HU,12.9,-94.9,65,989,15,7.3,253
2140,EP042022,BONNIE,2022-07-04 06:00:00,HU,13.4,-96.6,70,987,15,9.5,230
2141,EP042022,BONNIE,2022-07-04 12:00:00,HU,13.6,-98.2,75,984,15,13.5,241
2142,EP042022,BONNIE,2022-07-04 18:00:00,HU,13.8,-99.6,85,978,10,14.0,239
2143,EP042022,BONNIE,2022-07-05 00:00:00,HU,14.4,-100.9,90,974,10,11.4,225
2144,EP042022,BONNIE,2022-07-05 06:00:00,HU,14.9,-102.4,95,968,5,13.0,203
2145,EP042022,BONNIE,2022-07-05 12:00:00,HU,15.1,-103.8,100,964,5,14.7,193
2146,EP042022,BONNIE,2022-07-05 18:00:00,HU,15.4,-105.1,95,967,5,16.3,187
2147,EP042022,BONNIE,2022-07-06 00:00:00,HU,15.6,-106.4,90,970,5,17.4,190
2148,EP042022,BONNIE,2022-07-06 06:00:00,HU,15.8,-107.6,85,974,20,15.5,199
2149,EP042022,BONNIE,2022-07-06 12:00:00,HU,16.0,-108.5,85,975,20,11.1,197
2150,EP042022,BONNIE,2022-07-06 18:00:00,HU,16.3,-109.5,85,975,20,7.8,189
2151,EP042022,BONNIE,2022-07-07 00:00:00,HU,16.6,-110.6,80,980,20,5.8,165
2152,EP042022,BONNIE,2022-07-07 06:00:00,HU,16.9,-111.8,80,980,20,9.2,159
2153,EP042022,BONNIE,2022-07-07 12:00:00,HU,17.2,-113.1,80,980,15,9.8,158
2154,EP042022,BONNIE,2022-07-07 18:00:00,HU,17.5,-114.5,85,976,15,6.8,162
2155,EP042022,BONNIE,2022-07-08 00:00:00,HU,17.8,-116.1,85,976,15,3.8,185
2156,EP042022,BONNIE,2022-07-08 06:00:00,HU,18.0,-117.7,75,982,15,2.9,181
2157,EP042022,BONNIE,2022-07-08 12:00:00,HU,18.2,-119.3,65,989,15,4.7,144
2158,EP042022,BONNIE,2022-07-08 18:00:00,TS,18.6,-121.0,55,998,20,4.3,149
2159,EP042022,BONNIE,2022-07-09 00:00:00,TS,19.0,-122.8,50,1001,20,3.9,164
2160,EP042022,BONNIE,2022-07-09 06:00:00,TS,19.2,-124.7,45,1002,20,4.1,129
2161,EP042022,BONNIE,2022-07-09 12:00:00,TS,19.4,-126.6,40,1005,20,6.3,116
2162,EP042022,BONNIE,2022-07-09 18:00:00,LO,19.5,-128.6,40,1008,25,,
2163,EP042022,BONNIE,2022-07-10 00:00:00,LO,19.6,-130.5,35,1008,25,,
2164,EP042022,BONNIE,2022-07-10 06:00:00,LO,19.5,-132.3,35,1008,25,,
2165,EP042022,BONNIE,2022-07-10 12:00:00,LO,19.4,-134.0,30,1008,25,,
2166,EP042022,BONNIE,2022-07-10 18:00:00,LO,19.4,-135.5,25,1010,25,,
2167,EP042022,BONNIE,2022-07-11 00:00:00,LO,19.4,-136.9,25,1010,25,,
2168,EP042023,FOUR,2023-07-20 12:00:00,TD,12.8,-119.6,30,1007,60,17.1,114
2169,EP042023,FOUR,2023-07-20 18:00:00,TD,13.0,-120.2,30,1007,60,21.5,108
2170,EP042023,FOUR,2023-07-21 00:00:00,TD,13.7,-121.0,30,1006,60,23.8,101
2171,EP042023,FOUR,2023-07-21 06:00:00,TD,14.4,-121.9,30,1006,60,26.5,92
2172,EP042023,FOUR,2023-07-21 12:00:00,TD,15.1,-123.1,30,1006,60,25.3,84
2173,EP042023,FOUR,2023-07-21 18:00:00,TD,15.6,-124.5,30,1007,60,25.0,79
2174,EP042023,FOUR,2023-07-22 00:00:00,LO,16.0,-126.1,30,1007,60,,
2175,EP042023,FOUR,2023-07-22 06:00:00,LO,16.3,-127.5,30,1007,60,,
2176,EP042023,FOUR,2023-07-22 12:00:00,LO,16.5,-128.8,25,1008,60,,
2177,EP042023,FOUR,2023-07-22 18:00:00,LO,16.6,-129.9,25,1009,60,,
2178,EP042023,FOUR,2023-07-23 00:00:00,LO,16.7,-131.0,25,1011,60,,
2179,EP052021,ENRIQUE,2021-06-25 06:00:00,TS,15.2,-101.3,35,1006,60,18.7,206
2180,EP052021,ENRIQUE,2021-06-25 12:00:00,TS,15.5,-102.1,40,1004,50,16.7,207
2181,EP052021,ENRIQUE,2021-06-25 18:00:00,TS,15.8,-103.0,45,1001,40,13.4,202
2182,EP052021,ENRIQUE,2021-06-26 00:00:00,TS,16.2,-103.8,55,993,25,9.8,205
2183,EP052021,ENRIQUE,2021-06-26 06:00:00,TS,16.5,-104.5,60,988,25,10.4,210
2184,EP052021,ENRIQUE,2021-06-26 12:00:00,HU,16.8,-105.1,70,983,20,7.7,229
2185,EP052021,ENRIQUE,2021-06-26 18:00:00,HU,16.9,-105.6,75,978,20,10.5,266
2186,EP052021,ENRIQUE,2021-06-27 00:00:00,HU,17.1,-105.9,75,977,20,10.5,256
2187,EP052021,ENRIQUE,2021-06-27 06:00:00,HU,17.5,-105.9,80,973,20,11.8,234
2188,EP052021,ENRIQUE,2021-06-27 12:00:00,HU,18.0,-105.8,80,973,20,14.8,233
2189,EP052021,ENRIQUE,2021-06-27 18:00:00,HU,18.7,-105.7,80,972,20,13.2,236
2190,EP052021,ENRIQUE,2021-06-28 00:00:00,HU,19.4,-105.9,80,972,20,9.2,244
2191,EP052021,ENRIQUE,2021-06-28 06:00:00,HU,19.8,-106.2,75,975,20,7.7,214
2192,EP052021,ENRIQUE,2021-06-28 12:00:00,HU,20.2,-106.6,70,978,15,5.5,195
2193,EP052021,ENRIQUE,2021-06-28 18:00:00,TS,20.5,-107.0,60,983,15,5.0,186
2194,EP052021,ENRIQUE,2021-06-29 00:00:00,TS,20.9,-107.3,50,992,15,4.8,183
2195,EP052021,ENRIQUE,2021-06-29 06:00:00,TS,21.5,-107.4,45,995,15,3.6,186
2196,EP052021,ENRIQUE,2021-06-29 12:00:00,TS,22.2,-107.5,40,999,15,0.7,82
2197,EP052021,ENRIQUE,2021-06-29 18:00:00,TS,22.9,-108.0,35,1003,15,5.1,22
2198,EP052021,ENRIQUE,2021-06-30 00:00:00,TS,23.5,-108.7,35,1003,15,7.9,18
2199,EP052021,ENRIQUE,2021-06-30 06:00:00,TS,24.0,-109.3,35,1003,15,8.4,25
2200,EP052021,ENRIQUE,2021-06-30 12:00:00,TD,24.3,-109.8,30,1005,20,7.9,24
2201,EP052022,DARBY,2022-07-09 12:00:00,TD,13.8,-111.0,30,1008,80,6.2,203
2202,EP052022,DARBY,2022-07-09 18:00:00,TS,14.2,-112.8,35,1006,20,2.1,202
2203,EP052022,DARBY,2022-07-10 00:00:00,TS,14.3,-114.2,40,1004,20,0.8,172
2204,EP052022,DARBY,2022-07-10 06:00:00,TS,14.3,-115.5,40,1004,20,2.4,144
2205,EP052022,DARBY,2022-07-10 12:00:00,TS,14.3,-116.8,50,1002,20,2.5,136
2206,EP052022,DARBY,2022-07-10 18:00:00,TS,14.4,-118.3,55,999,10,2.5,162
2207,EP052022,DARBY,2022-07-11 00:00:00,HU,14.5,-119.9,65,991,10,2.4,227
2208,EP052022,DARBY,2022-07-11 06:00:00,HU,14.5,-121.3,85,979,10,4.5,245
2209,EP052022,DARBY,2022-07-11 12:00:00,HU,14.5,-122.8,105,966,5,5.8,272
2210,EP052022,DARBY,2022-07-11 18:00:00,HU,14.6,-124.3,120,953,5,3.8,274
2211,EP052022,DARBY,2022-07-12 00:00:00,HU,14.8,-125.9,120,953,5,4.8,263
2212,EP052022,DARBY,2022-07-12 06:00:00,HU,14.7,-127.4,115,957,10,5.7,266
2213,EP052022,DARBY,2022-07-12 12:00:00,HU,14.7,-129.0,115,957,10,6.1,273
2214,EP052022,DARBY,2022-07-12 18:00:00,HU,14.6,-130.5,105,966,10,4.3,296
2215,EP052022,DARBY,2022-07-13 00:00:00,HU,14.6,-132.0,95,972,10,4.7,310
2216,EP052022,DARBY,2022-07-13 06:00:00,HU,14.6,-133.3,85,978,10,5.5,323
2217,EP052022,DARBY,2022-07-13 12:00:00,HU,14.8,-134.7,90,977,10,3.4,325
2218,EP052022,DARBY,2022-07-13 18:00:00,HU,15.1,-136.0,100,968,10,3.0,339
2219,EP052022,DARBY,2022-07-14 00:00:00,HU,15.6,-137.5,100,968,10,7.8,356
2220,EP052022,DARBY,2022-07-14 06:00:00,HU,16.0,-138.9,95,971,10,13.8,12
2221,EP052022,DARBY,2022-07-14 12:00:00,HU,16.5,-140.2,90,977,10,16.2,30
2222,EP052022,DARBY,2022-07-14 18:00:00,HU,16.9,-141.5,85,980,10,17.5,35
2223,EP052022,DARBY,2022-07-15 00:00:00,HU,17.3,-142.8,75,985,10,18.5,38
2224,EP052022,DARBY,2022-07-15 06:00:00,HU,17.4,-144.1,65,990,10,19.3,36
2225,EP052022,DARBY,2022-07-15 12:00:00,TS,17.5,-145.4,60,993,10,19.0,57
2226,EP052022,DARBY,2022-07-15 18:00:00,TS,17.6,-146.8,50,1002,15,17.4,71
2227,EP052022,DARBY,2022-07-16 00:00:00,TS,17.7,-148.5,40,1006,15,18.9,79
2228,EP052022,DARBY,2022-07-16 06:00:00,TS,17.7,-150.3,40,1006,15,22.9,95
2229,EP052022,DARBY,2022-07-16 12:00:00,TS,17.7,-152.3,40,1006,15,24.5,108
2230,EP052022,DARBY,2022-07-16 18:00:00,TS,17.7,-154.5,35,1007,40,23.8,108
2231,EP052022,DARBY,2022-07-17 00:00:00,TS,17.7,-156.5,35,1007,30,27.4,101
2232,EP052023,DORA,2023-07-31 12:00:00,LO,14.3,-102.6,25,1008,20,,
2233,EP052023,DORA,2023-07-31 18:00:00,TD,14.8,-103.7,30,1008,40,7.7,287
2234,EP052023,DORA,2023-08-01 00:00:00,TD,15.4,-105.0,30,1008,30,7.9,281
2235,EP052023,DORA,2023-08-01 06:00:00,TS,15.8,-106.4,35,1006,20,8.9,277
2236,EP052023,DORA,2023-08-01 12:00:00,TS,16.0,-107.9,45,1002,10,8.8,303
2237,EP052023,DORA,2023-08-01 18:00:00,TS,16.1,-109.4,55,998,10,7.2,328
2238,EP052023,DORA,2023-08-02 00:00:00,HU,16.1,-110.6,65,994,10,5.6,351
2239,EP052023,DORA,2023-08-02 06:00:00,HU,15.9,-111.9,80,985,10,0.7,181
2240,EP052023,DORA,2023-08-02 12:00:00,HU,15.7,-113.5,90,976,5,2.6,181
2241,EP052023,DORA,2023-08-02 18:00:00,HU,15.5,-114.9,90,976,5,5.0,207
2242,EP052023,DORA,2023-08-03 00:00:00,HU,15.3,-116.2,110,956,5,5.5,229
2243,EP052023,DORA,2023-08-03 06:00:00,HU,15.1,-117.7,115,952,5,5.7,225
2244,EP052023,DORA,2023-08-03 12:00:00,HU,14.9,-119.3,110,955,5,6.6,221
2245,EP052023,DORA,2023-08-03 18:00:00,HU,14.5,-121.0,105,958,5,7.7,244
2246,EP052023,DORA,2023-08-04 00:00:00,HU,14.2,-122.6,120,950,5,8.3,253
2247,EP052023,DORA,2023-08-04 06:00:00,HU,14.1,-124.3,115,952,5,9.4,258
2248,EP052023,DORA,2023-08-04 12:00:00,HU,14.0,-126.1,105,957,5,9.4,262
2249,EP052023,DORA,2023-08-04 18:00:00,HU,13.8,-127.7,100,957,5,8.0,263
2250,EP052023,DORA,2023-08-05 00:00:00,HU,13.7,-129.3,90,972,5,8.7,284
2251,EP052023,DORA,2023-08-05 06:00:00,HU,13.5,-130.8,90,972,5,10.1,298
2252,EP052023,DORA,2023-08-05 12:00:00,HU,13.4,-132.5,95,967,5,7.9,290
2253,EP052023,DORA,2023-08-05 18:00:00,HU,13.3,-134.0,115,950,5,7.1,299
2254,EP052023,DORA,2023-08-06 00:00:00,HU,13.2,-135.6,130,939,10,4.5,324
2255,EP052023,DORA,2023-08-06 06:00:00,HU,13.1,-137.4,130,939,10,4.0,0
2256,EP052023,DORA,2023-08-06 12:00:00,HU,13.0,-139.2,125,943,10,3.1,71
2257,EP052023,DORA,2023-08-06 18:00:00,HU,12.9,-141.2,120,948,10,1.8,65
2258,EP052023,DORA,2023-08-07 00:00:00,HU,12.7,-143.1,120,948,10,4.0,22
2259,EP052023,DORA,2023-08-07 06:00:00,HU,12.6,-145.2,120,948,10,5.8,38
2260,EP052023,DORA,2023-08-07 12:00:00,HU,12.4,-147.3,115,953,10,1.8,78
2261,EP052023,DORA,2023-08-07 18:00:00,HU,12.3,-149.3,115,953,15,1.5,156
2262,EP052023,DORA,2023-08-08 00:00:00,HU,12.1,-151.3,115,953,15,0.7,272
2263,EP052023,DORA,2023-08-08 06:00:00,HU,11.8,-153.3,115,953,15,1.0,21
2264,EP052023,DORA,2023-08-08 12:00:00,HU,11.5,-155.2,115,953,15,2.0,92
2265,EP052023,DORA,2023-08-08 18:00:00,HU,11.5,-157.1,115,953,15,1.6,155
2266,EP052023,DORA,2023-08-09 00:00:00,HU,11.4,-159.2,115,953,10,2.0,243
2267,EP052023,DORA,2023-08-09 06:00:00,HU,11.4,-161.2,115,953,10,1.2,246
2268,EP052023,DORA,2023-08-09 12:00:00,HU,11.4,-163.1,115,953,10,1.9,123
2269,EP052023,DORA,2023-08-09 18:00:00,HU,11.5,-165.1,120,950,10,2.9,130
2270,EP052023,DORA,2023-08-10 00:00:00,HU,11.6,-166.9,125,946,10,2.8,195
2271,EP052023,DORA,2023-08-10 06:00:00,HU,11.9,-168.9,120,950,10,1.6,308
2272,EP052023,DORA,2023-08-10 12:00:00,HU,12.1,-170.5,105,961,10,1.4,6
2273,EP052023,DORA,2023-08-10 18:00:00,HU,12.5,-172.2,105,961,10,2.6,44
2274,EP052023,DORA,2023-08-11 00:00:00,HU,12.9,-173.8,105,961,10,4.6,10
2275,EP052023,DORA,2023-08-11 06:00:00,HU,13.5,-175.5,105,961,10,8.6,9
2276,EP052023,DORA,2023-08-11 12:00:00,HU,14.2,-177.1,100,965,10,10.2,28
2277,EP052023,DORA,2023-08-11 18:00:00,HU,14.8,-178.6,95,968,20,,
2278,EP052023,DORA,2023-08-12 00:00:00,HU,15.6,-179.8,105,960,5,,
2279,EP052023,DORA,2023-08-12 06:00:00,HU,16.5,178.9,90,973,5,,
2280,EP052023,DORA,2023-08-12 12:00:00,HU,17.2,177.8,80,982,10,,
2281,EP052023,DORA,2023-08-12 18:00:00,HU,17.6,176.6,70,987,10,,
2282,EP052023,DORA,2023-08-13 00:00:00,TS,18.0,175.2,60,993,10,,
2283,EP052023,DORA,2023-08-13 06:00:00,TS,18.0,174.0,55,996,10,,
2284,EP052023,DORA,2023-08-13 12:00:00,TS,18.0,172.7,35,1007,15,,
2285,EP052023,DORA,2023-08-13 18:00:00,TD,18.3,171.5,30,1007,15,,
2286,EP052023,DORA,2023-08-14 00:00:00,TD,18.7,170.2,30,1000,15,,
2287,EP052023,DORA,2023-08-14 06:00:00,TS,19.3,169.1,35,1007,20,,
2288,EP052023,DORA,2023-08-14 12:00:00,TS,19.7,168.5,35,1008,20,,
2289,EP052023,DORA,2023-08-14 18:00:00,TS,20.1,168.0,35,1006,20,,
2290,EP052023,DORA,2023-08-15 00:00:00,TD,20.5,167.7,25,1001,20,,
2291,EP052023,DORA,2023-08-15 06:00:00,TD,21.4,167.7,25,998,20,,
2292,EP052023,DORA,2023-08-15 12:00:00,TD,22.6,167.9,25,999,20,,
2293,EP052023,DORA,2023-08-15 18:00:00,TD,23.7,168.2,30,995,20,,
2294,EP052023,DORA,2023-08-16 00:00:00,TD,24.5,168.4,25,1010,50,,
2295,EP052023,DORA,2023-08-16 06:00:00,TD,25.3,168.5,25,996,50,,
2296,EP052023,DORA,2023-08-16 12:00:00,TD,26.7,168.6,25,995,50,,
2297,EP052023,DORA,2023-08-16 18:00:00,TD,27.7,168.3,25,994,50,,
2298,EP052023,DORA,2023-08-17 00:00:00,SD,28.7,168.0,25,993,50,,
2299,EP062021,FELICIA,2021-07-14 00:00:00,TD,13.5,-110.6,30,1007,50,8.8,246
2300,EP062021,FELICIA,2021-07-14 06:00:00,TS,13.9,-112.2,35,1006,25,9.2,253
2301,EP062021,FELICIA,2021-07-14 12:00:00,TS,14.2,-113.5,45,1004,20,8.0,243
2302,EP062021,FELICIA,2021-07-14 18:00:00,TS,14.6,-114.8,55,999,20,8.2,237
2303,EP062021,FELICIA,2021-07-15 00:00:00,TS,14.9,-116.0,60,997,20,9.4,233
2304,EP062021,FELICIA,2021-07-15 06:00:00,HU,15.1,-117.1,70,992,20,8.7,229
2305,EP062021,FELICIA,2021-07-15 12:00:00,HU,15.2,-118.1,80,984,20,8.5,219
2306,EP062021,FELICIA,2021-07-15 18:00:00,HU,15.3,-119.0,90,979,20,8.7,224
2307,EP062021,FELICIA,2021-07-16 00:00:00,HU,15.3,-119.8,95,971,20,7.8,226
2308,EP062021,FELICIA,2021-07-16 06:00:00,HU,15.2,-120.5,100,966,15,7.3,232
2309,EP062021,FELICIA,2021-07-16 12:00:00,HU,15.1,-121.2,110,959,10,7.6,229
2310,EP062021,FELICIA,2021-07-16 18:00:00,HU,14.9,-122.0,115,954,10,7.0,225
2311,EP062021,FELICIA,2021-07-17 00:00:00,HU,14.7,-122.8,115,953,10,6.0,237
2312,EP062021,FELICIA,2021-07-17 06:00:00,HU,14.6,-123.5,120,950,10,4.8,211
2313,EP062021,FELICIA,2021-07-17 12:00:00,HU,14.5,-124.2,125,945,10,3.9,178
2314,EP062021,FELICIA,2021-07-17 18:00:00,HU,14.7,-124.9,125,945,10,6.3,148
2315,EP062021,FELICIA,2021-07-18 00:00:00,HU,15.0,-125.7,120,948,10,5.8,141
2316,EP062021,FELICIA,2021-07-18 06:00:00,HU,15.3,-126.6,120,950,10,6.4,129
2317,EP062021,FELICIA,2021-07-18 12:00:00,HU,15.6,-127.6,115,954,10,4.9,108
2318,EP062021,FELICIA,2021-07-18 18:00:00,HU,15.9,-128.5,110,959,10,4.9,96
2319,EP062021,FELICIA,2021-07-19 00:00:00,HU,16.2,-129.5,95,971,10,4.0,58
2320,EP062021,FELICIA,2021-07-19 06:00:00,HU,16.3,-130.5,80,979,10,6.7,27
2321,EP062021,FELICIA,2021-07-19 12:00:00,HU,16.3,-131.7,65,990,10,8.5,25
2322,EP062021,FELICIA,2021-07-19 18:00:00,TS,16.2,-132.8,55,1000,10,10.7,45
2323,EP062021,FELICIA,2021-07-20 00:00:00,TS,16.1,-134.1,45,1003,15,10.7,59
2324,EP062021,FELICIA,2021-07-20 06:00:00,TS,16.0,-135.6,40,1005,15,11.9,78
2325,EP062021,FELICIA,2021-07-20 12:00:00,TS,15.8,-137.1,35,1006,15,13.9,92
2326,EP062021,FELICIA,2021-07-20 18:00:00,LO,15.5,-138.6,30,1008,15,,
2327,EP062021,FELICIA,2021-07-21 00:00:00,LO,15.1,-140.2,30,1008,40,,
2328,EP062021,FELICIA,2021-07-21 06:00:00,LO,14.9,-141.6,30,1008,35,,
2329,EP062021,FELICIA,2021-07-21 12:00:00,LO,14.6,-143.0,30,1009,35,,
2330,EP062021,FELICIA,2021-07-21 18:00:00,LO,14.3,-144.4,30,1009,30,,
2331,EP062021,FELICIA,2021-07-22 00:00:00,LO,14.0,-145.7,25,1009,30,,
2332,EP062021,FELICIA,2021-07-22 06:00:00,LO,13.7,-147.0,25,1009,30,,
2333,EP062021,FELICIA,2021-07-22 12:00:00,LO,13.3,-148.2,20,1010,30,,
2334,EP062022,ESTELLE,2022-07-15 12:00:00,TD,12.0,-99.9,30,1007,60,11.1,242
2335,EP062022,ESTELLE,2022-07-15 18:00:00,TD,12.5,-100.7,30,1007,40,11.0,239
2336,EP062022,ESTELLE,2022-07-16 00:00:00,TS,13.0,-101.6,35,1006,40,11.4,231
2337,EP062022,ESTELLE,2022-07-16 06:00:00,TS,13.4,-102.5,45,1003,30,10.9,223
